id,device_id,manufacturer,event_type,event_ts,longitude,latitude,iot_signal_1,iot_signal_2,iot_signal_3,iot_signal_4
217,0x1000000000004,Hot Data Ltd,device error,2023-12-01 04:37:00,-93.9,41.51341,8.0,1004.0,55.0,105.0
218,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 04:38:00,-93.9,41.51341,1.0,1010.0,51.0,106.0
219,0x1000000000004,Hot Data Ltd,device error,2023-12-01 04:39:00,-93.9,41.51341,1.0,1009.0,55.0,106.0
220,0x1000000000009,AIAI Inc.,device error,2023-12-01 04:40:00,-93.9,41.51341,1.0,1005.0,53.0,107.0
221,0x1000000000008,New World Corp,device error,2023-12-01 04:41:00,-93.9,41.51341,2.0,1007.0,51.0,102.0
222,0x1000000000002,New World Corp,system malfunction,2023-12-01 04:42:00,-93.9,41.51341,7.0,1017.0,55.0,106.0
223,0x1000000000004,Hot Data Ltd,device error,2023-12-01 04:43:00,-93.9,41.51341,4.0,1010.0,55.0,101.0
224,0x1000000000008,New World Corp,device error,2023-12-01 04:44:00,-93.9,41.51341,6.0,1011.0,54.0,101.0
225,0x1000000000008,New World Corp,device error,2023-12-01 04:45:00,-93.9,41.51341,5.0,1008.0,53.0,107.0
226,0x1000000000002,New World Corp,tank below 5%,2023-12-01 04:46:00,-93.9,41.51341,2.0,1015.0,54.0,101.0
227,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 04:47:00,-93.9,41.51341,9.0,1007.0,54.0,102.0
228,0x1000000000005,New World Corp,device error,2023-12-01 04:48:00,-93.9,41.51341,8.0,1005.0,55.0,107.0
229,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 04:49:00,-93.9,41.51341,5.0,1010.0,51.0,102.0
230,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 04:50:00,-93.9,41.51341,9.0,1009.0,51.0,105.0
231,0x1000000000008,New World Corp,device error,2023-12-01 04:51:00,-93.9,41.51341,3.0,1019.0,52.0,101.0
232,0x1000000000002,New World Corp,tank below 5%,2023-12-01 04:52:00,-93.9,41.51341,3.0,1007.0,55.0,103.0
233,0x1000000000009,AIAI Inc.,device error,2023-12-01 04:53:00,-93.9,41.51341,5.0,1016.0,54.0,104.0
234,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 04:54:00,-93.9,41.51341,3.0,1000.0,53.0,103.0
235,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 04:55:00,-93.9,41.51341,5.0,1019.0,53.0,106.0
236,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 04:56:00,-93.9,41.51341,2.0,1018.0,52.0,100.0
237,0x1000000000008,New World Corp,device error,2023-12-01 04:57:00,-93.9,41.51341,8.0,1010.0,55.0,105.0
238,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 04:58:00,-93.9,41.51341,4.0,1001.0,53.0,106.0
239,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 04:59:00,-93.9,41.51341,2.0,1009.0,54.0,103.0
240,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 05:00:00,-93.9,41.51341,3.0,1006.0,53.0,105.0
241,0x1000000000008,New World Corp,device error,2023-12-01 05:01:00,-93.9,41.51341,2.0,1020.0,55.0,102.0
242,0x1000000000002,New World Corp,device error,2023-12-01 05:02:00,-93.9,41.51341,6.0,1012.0,52.0,101.0
243,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 05:03:00,-93.9,41.51341,7.0,1015.0,51.0,104.0
244,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 05:04:00,-93.9,41.51341,5.0,1010.0,54.0,101.0
245,0x1000000000005,New World Corp,device error,2023-12-01 05:05:00,-93.9,41.51341,2.0,1020.0,52.0,101.0
246,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 05:06:00,-93.9,41.51341,4.0,1004.0,52.0,101.0
247,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 05:07:00,-93.9,41.51341,3.0,1016.0,53.0,100.0
248,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 05:08:00,-93.9,41.51341,8.0,1015.0,54.0,103.0
249,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 05:09:00,-93.9,41.51341,7.0,1020.0,53.0,101.0
250,0x1000000000001,Hot Data Ltd,device error,2023-12-01 05:10:00,-93.9,41.51341,4.0,1000.0,51.0,106.0
251,0x1000000000005,New World Corp,tank below 5%,2023-12-01 05:11:00,-93.9,41.51341,5.0,1016.0,50.0,103.0
252,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 05:12:00,-93.9,41.51341,6.0,1004.0,53.0,103.0
253,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 05:13:00,-93.9,41.51341,9.0,1011.0,53.0,104.0
254,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 05:14:00,-93.9,41.51341,4.0,1001.0,50.0,104.0
255,0x1000000000007,Hot Data Ltd,device error,2023-12-01 05:15:00,-93.9,41.51341,8.0,1014.0,53.0,105.0
256,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 05:16:00,-93.9,41.51341,5.0,1003.0,54.0,102.0
257,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 05:17:00,-93.9,41.51341,7.0,1004.0,54.0,104.0
258,0x1000000000007,Hot Data Ltd,device error,2023-12-01 05:18:00,-93.9,41.51341,3.0,1015.0,52.0,107.0
259,0x1000000000005,New World Corp,device error,2023-12-01 05:19:00,-93.9,41.51341,6.0,1010.0,54.0,104.0
260,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 05:20:00,-93.9,41.51341,5.0,1006.0,55.0,105.0
261,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 05:21:00,-93.9,41.51341,8.0,1012.0,52.0,106.0
262,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 05:22:00,-93.9,41.51341,8.0,1005.0,54.0,102.0
263,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 05:23:00,-93.9,41.51341,5.0,1020.0,50.0,100.0
264,0x1000000000009,AIAI Inc.,device error,2023-12-01 05:24:00,-93.9,41.51341,6.0,1020.0,52.0,106.0
265,0x1000000000009,AIAI Inc.,device error,2023-12-01 05:25:00,-93.9,41.51341,3.0,1005.0,55.0,105.0
266,0x1000000000008,New World Corp,device error,2023-12-01 05:26:00,-93.9,41.51341,6.0,1014.0,54.0,104.0
267,0x1000000000002,New World Corp,tank below 5%,2023-12-01 05:27:00,-93.9,41.51341,9.0,1000.0,51.0,103.0
268,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 05:28:00,-93.9,41.51341,4.0,1011.0,51.0,101.0
269,0x1000000000008,New World Corp,tank below 5%,2023-12-01 05:29:00,-93.9,41.51341,10.0,1015.0,54.0,102.0
270,0x1000000000002,New World Corp,tank below 5%,2023-12-01 05:30:00,-93.9,41.51341,6.0,1003.0,51.0,104.0
271,0x1000000000008,New World Corp,tank below 5%,2023-12-01 05:31:00,-93.9,41.51341,2.0,1015.0,54.0,101.0
272,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 05:32:00,-93.9,41.51341,8.0,1004.0,54.0,104.0
273,0x1000000000007,Hot Data Ltd,device error,2023-12-01 05:33:00,-93.9,41.51341,3.0,1017.0,54.0,104.0
274,0x1000000000005,New World Corp,system malfunction,2023-12-01 05:34:00,-93.9,41.51341,6.0,1017.0,54.0,106.0
275,0x1000000000001,Hot Data Ltd,device error,2023-12-01 05:35:00,-93.9,41.51341,3.0,1018.0,51.0,103.0
276,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 05:36:00,-93.9,41.51341,9.0,1012.0,54.0,100.0
277,0x1000000000005,New World Corp,tank below 10%,2023-12-01 05:37:00,-93.9,41.51341,7.0,1002.0,54.0,104.0
278,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 05:38:00,-93.9,41.51341,8.0,1016.0,51.0,106.0
279,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 05:39:00,-93.9,41.51341,9.0,1011.0,53.0,106.0
280,0x1000000000005,New World Corp,device error,2023-12-01 05:40:00,-93.9,41.51341,5.0,1013.0,50.0,101.0
281,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 05:41:00,-93.9,41.51341,8.0,1002.0,51.0,101.0
282,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 05:42:00,-93.9,41.51341,8.0,1000.0,51.0,107.0
283,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 05:43:00,-93.9,41.51341,8.0,1002.0,53.0,104.0
284,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 05:44:00,-93.9,41.51341,9.0,1019.0,52.0,100.0
285,0x1000000000006,AIAI Inc.,device error,2023-12-01 05:45:00,-93.9,41.51341,6.0,1009.0,53.0,104.0
286,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 05:46:00,-93.9,41.51341,3.0,1013.0,53.0,107.0
287,0x1000000000005,New World Corp,tank below 5%,2023-12-01 05:47:00,-93.9,41.51341,7.0,1007.0,54.0,100.0
288,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 05:48:00,-93.9,41.51341,4.0,1000.0,55.0,100.0
289,0x1000000000001,Hot Data Ltd,device error,2023-12-01 05:49:00,-93.9,41.51341,10.0,1019.0,51.0,106.0
290,0x1000000000001,Hot Data Ltd,device error,2023-12-01 05:50:00,-93.9,41.51341,6.0,1011.0,51.0,106.0
291,0x1000000000002,New World Corp,tank below 5%,2023-12-01 05:51:00,-93.9,41.51341,6.0,1016.0,55.0,102.0
292,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 05:52:00,-93.9,41.51341,3.0,1014.0,52.0,101.0
293,0x1000000000002,New World Corp,device error,2023-12-01 05:53:00,-93.9,41.51341,10.0,1017.0,54.0,105.0
294,0x1000000000002,New World Corp,tank below 10%,2023-12-01 05:54:00,-93.9,41.51341,8.0,1005.0,51.0,101.0
295,0x1000000000002,New World Corp,tank below 5%,2023-12-01 05:55:00,-93.9,41.51341,6.0,1014.0,50.0,103.0
296,0x1000000000004,Hot Data Ltd,device error,2023-12-01 05:56:00,-93.9,41.51341,5.0,1004.0,53.0,102.0
297,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 05:57:00,-93.9,41.51341,3.0,1012.0,54.0,105.0
298,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 05:58:00,-93.9,41.51341,3.0,1003.0,51.0,105.0
299,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 05:59:00,-93.9,41.51341,7.0,1014.0,55.0,104.0
300,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 06:00:00,-93.9,41.51341,6.0,1004.0,52.0,104.0
301,0x1000000000004,Hot Data Ltd,device error,2023-12-01 06:01:00,-93.9,41.51341,6.0,1008.0,52.0,104.0
302,0x1000000000005,New World Corp,tank below 5%,2023-12-01 06:02:00,-93.9,41.51341,6.0,1000.0,52.0,104.0
303,0x1000000000000,AIAI Inc.,device error,2023-12-01 06:03:00,-93.9,41.51341,9.0,1012.0,52.0,100.0
304,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 06:04:00,-93.9,41.51341,3.0,1019.0,53.0,103.0
305,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 06:05:00,-93.9,41.51341,2.0,1007.0,54.0,102.0
306,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 06:06:00,-93.9,41.51341,6.0,1010.0,53.0,106.0
307,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 06:07:00,-93.9,41.51341,2.0,1011.0,54.0,100.0
308,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 06:08:00,-93.9,41.51341,4.0,1003.0,51.0,105.0
309,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 06:09:00,-93.9,41.51341,9.0,1018.0,54.0,104.0
310,0x1000000000003,AIAI Inc.,device error,2023-12-01 06:10:00,-93.9,41.51341,4.0,1016.0,54.0,103.0
311,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 06:11:00,-93.9,41.51341,1.0,1000.0,52.0,101.0
312,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 06:12:00,-93.9,41.51341,4.0,1017.0,50.0,103.0
313,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 06:13:00,-93.9,41.51341,7.0,1014.0,53.0,101.0
314,0x1000000000007,Hot Data Ltd,device error,2023-12-01 06:14:00,-93.9,41.51341,9.0,1018.0,51.0,101.0
315,0x1000000000004,Hot Data Ltd,device error,2023-12-01 06:15:00,-93.9,41.51341,3.0,1013.0,54.0,101.0
316,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 06:16:00,-93.9,41.51341,4.0,1013.0,54.0,102.0
317,0x1000000000002,New World Corp,tank below 5%,2023-12-01 06:17:00,-93.9,41.51341,1.0,1017.0,54.0,102.0
318,0x1000000000001,Hot Data Ltd,device error,2023-12-01 06:18:00,-93.9,41.51341,8.0,1017.0,54.0,101.0
319,0x1000000000009,AIAI Inc.,device error,2023-12-01 06:19:00,-93.9,41.51341,3.0,1006.0,51.0,106.0
320,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 06:20:00,-93.9,41.51341,7.0,1005.0,53.0,100.0
321,0x1000000000006,AIAI Inc.,device error,2023-12-01 06:21:00,-93.9,41.51341,6.0,1017.0,53.0,103.0
322,0x1000000000005,New World Corp,tank below 5%,2023-12-01 06:22:00,-93.9,41.51341,4.0,1018.0,55.0,107.0
323,0x1000000000008,New World Corp,system malfunction,2023-12-01 06:23:00,-93.9,41.51341,4.0,1018.0,55.0,104.0
324,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 06:24:00,-93.9,41.51341,3.0,1014.0,52.0,106.0
325,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 06:25:00,-93.9,41.51341,5.0,1008.0,54.0,101.0
326,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 06:26:00,-93.9,41.51341,10.0,1019.0,53.0,103.0
327,0x1000000000006,AIAI Inc.,device error,2023-12-01 06:27:00,-93.9,41.51341,8.0,1013.0,53.0,107.0
328,0x1000000000002,New World Corp,tank below 10%,2023-12-01 06:28:00,-93.9,41.51341,2.0,1015.0,55.0,104.0
329,0x1000000000005,New World Corp,tank below 5%,2023-12-01 06:29:00,-93.9,41.51341,2.0,1007.0,55.0,107.0
330,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 06:30:00,-93.9,41.51341,8.0,1004.0,53.0,100.0
331,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 06:31:00,-93.9,41.51341,2.0,1001.0,52.0,102.0
332,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 06:32:00,-93.9,41.51341,1.0,1019.0,53.0,105.0
333,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 06:33:00,-93.9,41.51341,3.0,1001.0,55.0,104.0
334,0x1000000000006,AIAI Inc.,device error,2023-12-01 06:34:00,-93.9,41.51341,5.0,1012.0,54.0,106.0
335,0x1000000000002,New World Corp,tank below 10%,2023-12-01 06:35:00,-93.9,41.51341,5.0,1001.0,51.0,106.0
336,0x1000000000001,Hot Data Ltd,device error,2023-12-01 06:36:00,-93.9,41.51341,9.0,1015.0,51.0,104.0
337,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 06:37:00,-93.9,41.51341,9.0,1014.0,50.0,102.0
338,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 06:38:00,-93.9,41.51341,5.0,1000.0,54.0,100.0
339,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 06:39:00,-93.9,41.51341,6.0,1001.0,55.0,102.0
340,0x1000000000008,New World Corp,device error,2023-12-01 06:40:00,-93.9,41.51341,5.0,1014.0,55.0,105.0
341,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 06:41:00,-93.9,41.51341,3.0,1000.0,54.0,102.0
342,0x1000000000005,New World Corp,tank below 10%,2023-12-01 06:42:00,-93.9,41.51341,6.0,1001.0,54.0,103.0
343,0x1000000000001,Hot Data Ltd,device error,2023-12-01 06:43:00,-93.9,41.51341,8.0,1004.0,52.0,101.0
344,0x1000000000001,Hot Data Ltd,device error,2023-12-01 06:44:00,-93.9,41.51341,3.0,1017.0,52.0,106.0
345,0x1000000000005,New World Corp,tank below 10%,2023-12-01 06:45:00,-93.9,41.51341,5.0,1008.0,53.0,104.0
346,0x1000000000005,New World Corp,system malfunction,2023-12-01 06:46:00,-93.9,41.51341,8.0,1009.0,54.0,102.0
347,0x1000000000008,New World Corp,tank below 10%,2023-12-01 06:47:00,-93.9,41.51341,8.0,1014.0,53.0,101.0
348,0x1000000000005,New World Corp,tank below 10%,2023-12-01 06:48:00,-93.9,41.51341,8.0,1019.0,53.0,106.0
349,0x1000000000003,AIAI Inc.,device error,2023-12-01 06:49:00,-93.9,41.51341,5.0,1004.0,52.0,105.0
350,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 06:50:00,-93.9,41.51341,7.0,1020.0,51.0,104.0
351,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 06:51:00,-93.9,41.51341,7.0,1017.0,55.0,101.0
352,0x1000000000008,New World Corp,system malfunction,2023-12-01 06:52:00,-93.9,41.51341,7.0,1016.0,51.0,102.0
353,0x1000000000002,New World Corp,tank below 10%,2023-12-01 06:53:00,-93.9,41.51341,5.0,1004.0,51.0,107.0
354,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 06:54:00,-93.9,41.51341,2.0,1007.0,52.0,102.0
355,0x1000000000002,New World Corp,device error,2023-12-01 06:55:00,-93.9,41.51341,9.0,1008.0,50.0,106.0
356,0x1000000000001,Hot Data Ltd,device error,2023-12-01 06:56:00,-93.9,41.51341,7.0,1008.0,51.0,105.0
357,0x1000000000002,New World Corp,tank below 5%,2023-12-01 06:57:00,-93.9,41.51341,6.0,1005.0,52.0,101.0
358,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 06:58:00,-93.9,41.51341,5.0,1013.0,51.0,107.0
359,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 06:59:00,-93.9,41.51341,6.0,1011.0,55.0,104.0
360,0x1000000000004,Hot Data Ltd,device error,2023-12-01 07:00:00,-93.9,41.51341,4.0,1007.0,51.0,101.0
361,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 07:01:00,-93.9,41.51341,4.0,1006.0,53.0,103.0
362,0x1000000000000,AIAI Inc.,device error,2023-12-01 07:02:00,-93.9,41.51341,4.0,1010.0,51.0,102.0
363,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 07:03:00,-93.9,41.51341,8.0,1010.0,52.0,104.0
364,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 07:04:00,-93.9,41.51341,3.0,1000.0,51.0,101.0
365,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 07:05:00,-93.9,41.51341,5.0,1000.0,53.0,100.0
366,0x1000000000005,New World Corp,tank below 10%,2023-12-01 07:06:00,-93.9,41.51341,8.0,1004.0,50.0,105.0
367,0x1000000000003,AIAI Inc.,device error,2023-12-01 07:07:00,-93.9,41.51341,8.0,1019.0,55.0,107.0
368,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 07:08:00,-93.9,41.51341,2.0,1001.0,54.0,104.0
369,0x1000000000002,New World Corp,tank below 10%,2023-12-01 07:09:00,-93.9,41.51341,8.0,1016.0,52.0,105.0
370,0x1000000000003,AIAI Inc.,device error,2023-12-01 07:10:00,-93.9,41.51341,1.0,1014.0,53.0,102.0
371,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 07:11:00,-93.9,41.51341,2.0,1010.0,53.0,105.0
372,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 07:12:00,-93.9,41.51341,9.0,1016.0,53.0,107.0
373,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 07:13:00,-93.9,41.51341,5.0,1008.0,50.0,101.0
374,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 07:14:00,-93.9,41.51341,7.0,1006.0,53.0,103.0
375,0x1000000000003,AIAI Inc.,device error,2023-12-01 07:15:00,-93.9,41.51341,8.0,1009.0,52.0,102.0
376,0x1000000000008,New World Corp,tank below 10%,2023-12-01 07:16:00,-93.9,41.51341,4.0,1011.0,53.0,105.0
377,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 07:17:00,-93.9,41.51341,3.0,1011.0,53.0,101.0
378,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 07:18:00,-93.9,41.51341,10.0,1002.0,52.0,105.0
379,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 07:19:00,-93.9,41.51341,4.0,1018.0,55.0,106.0
380,0x1000000000006,AIAI Inc.,device error,2023-12-01 07:20:00,-93.9,41.51341,8.0,1017.0,50.0,102.0
381,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 07:21:00,-93.9,41.51341,9.0,1018.0,52.0,101.0
382,0x1000000000008,New World Corp,system malfunction,2023-12-01 07:22:00,-93.9,41.51341,3.0,1000.0,53.0,102.0
383,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 07:23:00,-93.9,41.51341,7.0,1006.0,51.0,107.0
384,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 07:24:00,-93.9,41.51341,2.0,1016.0,51.0,106.0
385,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 07:25:00,-93.9,41.51341,9.0,1007.0,53.0,106.0
386,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 07:26:00,-93.9,41.51341,9.0,1018.0,51.0,105.0
387,0x1000000000008,New World Corp,system malfunction,2023-12-01 07:27:00,-93.9,41.51341,2.0,1001.0,51.0,106.0
388,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 07:28:00,-93.9,41.51341,7.0,1002.0,51.0,101.0
389,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 07:29:00,-93.9,41.51341,4.0,1012.0,50.0,100.0
390,0x1000000000005,New World Corp,tank below 5%,2023-12-01 07:30:00,-93.9,41.51341,1.0,1016.0,53.0,105.0
391,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 07:31:00,-93.9,41.51341,8.0,1008.0,51.0,104.0
392,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 07:32:00,-93.9,41.51341,7.0,1019.0,53.0,105.0
393,0x1000000000003,AIAI Inc.,device error,2023-12-01 07:33:00,-93.9,41.51341,8.0,1004.0,54.0,101.0
394,0x1000000000005,New World Corp,device error,2023-12-01 07:34:00,-93.9,41.51341,2.0,1015.0,52.0,103.0
395,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 07:35:00,-93.9,41.51341,3.0,1017.0,50.0,102.0
396,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 07:36:00,-93.9,41.51341,3.0,1002.0,50.0,106.0
397,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 07:37:00,-93.9,41.51341,1.0,1014.0,52.0,101.0
398,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 07:38:00,-93.9,41.51341,2.0,1005.0,54.0,106.0
399,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 07:39:00,-93.9,41.51341,7.0,1013.0,50.0,101.0
400,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 07:40:00,-93.9,41.51341,9.0,1014.0,53.0,101.0
401,0x1000000000008,New World Corp,tank below 10%,2023-12-01 07:41:00,-93.9,41.51341,7.0,1009.0,53.0,103.0
402,0x1000000000002,New World Corp,tank below 5%,2023-12-01 07:42:00,-93.9,41.51341,1.0,1002.0,52.0,101.0
403,0x1000000000001,Hot Data Ltd,device error,2023-12-01 07:43:00,-93.9,41.51341,7.0,1011.0,54.0,103.0
404,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 07:44:00,-93.9,41.51341,4.0,1010.0,54.0,104.0
405,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 07:45:00,-93.9,41.51341,7.0,1011.0,54.0,102.0
406,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 07:46:00,-93.9,41.51341,5.0,1020.0,52.0,101.0
407,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 07:47:00,-93.9,41.51341,8.0,1013.0,50.0,101.0
408,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 07:48:00,-93.9,41.51341,4.0,1015.0,50.0,102.0
409,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 07:49:00,-93.9,41.51341,3.0,1008.0,54.0,107.0
410,0x1000000000000,AIAI Inc.,device error,2023-12-01 07:50:00,-93.9,41.51341,5.0,1005.0,55.0,107.0
411,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 07:51:00,-93.9,41.51341,4.0,1018.0,51.0,101.0
412,0x1000000000003,AIAI Inc.,device error,2023-12-01 07:52:00,-93.9,41.51341,8.0,1008.0,53.0,105.0
413,0x1000000000002,New World Corp,tank below 5%,2023-12-01 07:53:00,-93.9,41.51341,7.0,1003.0,53.0,101.0
414,0x1000000000009,AIAI Inc.,device error,2023-12-01 07:54:00,-93.9,41.51341,2.0,1005.0,54.0,102.0
415,0x1000000000005,New World Corp,device error,2023-12-01 07:55:00,-93.9,41.51341,5.0,1005.0,53.0,102.0
416,0x1000000000002,New World Corp,device error,2023-12-01 07:56:00,-93.9,41.51341,4.0,1011.0,54.0,102.0
417,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 07:57:00,-93.9,41.51341,8.0,1015.0,55.0,103.0
418,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 07:58:00,-93.9,41.51341,7.0,1006.0,51.0,101.0
419,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 07:59:00,-93.9,41.51341,8.0,1004.0,51.0,104.0
420,0x1000000000005,New World Corp,tank below 5%,2023-12-01 08:00:00,-93.9,41.51341,7.0,1017.0,54.0,100.0
421,0x1000000000008,New World Corp,device error,2023-12-01 08:01:00,-93.9,41.51341,6.0,1002.0,53.0,106.0
422,0x1000000000006,AIAI Inc.,device error,2023-12-01 08:02:00,-93.9,41.51341,2.0,1003.0,51.0,103.0
423,0x1000000000007,Hot Data Ltd,device error,2023-12-01 08:03:00,-93.9,41.51341,7.0,1003.0,51.0,102.0
424,0x1000000000008,New World Corp,tank below 5%,2023-12-01 08:04:00,-93.9,41.51341,3.0,1004.0,54.0,102.0
425,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 08:05:00,-93.9,41.51341,4.0,1001.0,54.0,107.0
426,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 08:06:00,-93.9,41.51341,4.0,1011.0,55.0,104.0
427,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 08:07:00,-93.9,41.51341,5.0,1011.0,51.0,105.0
428,0x1000000000002,New World Corp,device error,2023-12-01 08:08:00,-93.9,41.51341,10.0,1000.0,52.0,107.0
429,0x1000000000005,New World Corp,tank below 10%,2023-12-01 08:09:00,-93.9,41.51341,2.0,1013.0,51.0,101.0
430,0x1000000000002,New World Corp,tank below 5%,2023-12-01 08:10:00,-93.9,41.51341,3.0,1007.0,50.0,100.0
